2017-12-01 10:45:29,model=SM-G950F_device=dreamlte,32.170607019216234,34.81335093219747,24.628059669049396,4,80:1f:02:36:04:d0,arama,11,-81.0,00:30:4f:91:36:07,hilda,6,-89.0,00:21:63:4d:73:31,Astra,6,-92.0,5a:ab:1b:62:0d:fd,BezeqFree,2,-93.0
2017-12-01 10:45:33,model=SM-G950F_device=dreamlte,32.170081479652026,34.81241165686781,29.86047086667242,3,00:0b:6c:4d:1b:3f,UFI_UF230_B3F,6,-83.0,8c:dc:d4:6a:a9:8a,HP-Print-8A-Deskjet 4640 series,11,-89.0,d4:7b:b0:79:65:fc,landau,11,-92.0
2017-12-01 10:45:37,model=SM-G950F_device=dreamlte,32.17005912144527,34.81238890379691,30.148216797048153,3,70:4d:7b:0c:89:50,ter123,6,-72.0,a0:ab:1b:62:0d:fc,klaiman,2,-78.0,d8:fb:5e:17:62:f5,HOTBOX-62EF,1,-80.0
2017-12-01 10:45:41,model=SM-G950F_device=dreamlte,32.17052706312962,34.812735007329664,27.874793412932497,1,00:0b:6c:4d:1b:3f,UFI_UF230_B3F,6,-70.0
2017-12-01 10:45:45,model=SM-G950F_device=dreamlte,32.17157793974283,34.81332844035614,25.232792576972304,1,00:12:2a:e1:6c:48,Oded 2.4Ghz,11,-83.0
2017-12-01 10:45:49,model=SM-G950F_device=dreamlte,32.17121529293085,34.81296812275209,28.09994612359354,1,00:12:2a:e1:6c:4c,Oded 5Ghz,48,-84.0
2017-12-01 10:45:53,model=SM-G950F_device=dreamlte,32.17119642046056,34.81375449774734,25.603532618622324,1,f8:ab:05:e9:6d:3d,yotam17,10,-85.0
2017-12-01 10:46:04,model=SM-G950F_device=dreamlte,32.172231912705875,34.81432903471878,21.371510446561047,1,20:0c:c8:0a:ef:2a,SHAHAF2.4,11,-82.0
2017-12-01 10:46:07,model=SM-G950F_device=dreamlte,32.1713247551775,34.812989122844165,28.22612063812606,1,00:12:2a:e1:6c:4c,Oded 5Ghz,48,-89.0
2017-12-01 10:46:13,model=SM-G950F_device=dreamlte,32.172231912705875,34.81432903471879,21.371510446561043,1,d8:fb:5e:17:47:f8,sellahome,9,-73.0
2017-12-01 10:46:28,model=SM-G950F_device=dreamlte,32.171889596100534,34.81295656893303,30.293009063285275,1,80:26:89:0d:4f:84,DIR-825-4f83,1,-88.0
