34 , d0:bf:9c:db:31:30,HP-Print-30-Officejet 7610,6,-73.0,32.10465093,35.20984776,688.0,2017-12-03 08:50:01,Approx. w-center algo1
35 , 00:27:19:13:fc:a4,KCG_20,11,-85.0,32.10558929316102,35.211990487672665,691.0898029756444,2017-12-03 08:39:31,Approx. w-center algo1
36 , f8:e9:03:12:ef:3b,ShapeDo,6,-67.0,32.10456515,35.2097465,687.0,2017-12-03 08:45:16,Approx. w-center algo1
37 , 00:27:19:e3:2d:fe,AUC_51_3,1,-86.0,32.10253330333696,35.20726399020641,699.287760530489,2017-12-03 08:37:10,Approx. w-center algo1
38 , 00:21:04:4c:2a:a2,Yan,6,-89.0,32.102528187003614,35.20734570155965,700.1622738859833,2017-12-03 08:37:13,Approx. w-center algo1
39 , a2:6c:ac:9f:fb:1f,Neuropplied,1,-69.0,32.10465093,35.20984776,688.0,2017-12-03 08:50:01,Approx. w-center algo1
40 , c4:12:f5:fd:6a:74,mati-sh1,9,-85.0,32.10483384066018,35.21004948359021,692.7415284537185,2017-12-03 08:40:52,Approx. w-center algo1
41 , a0:ab:1b:59:55:54,ear,1,-85.0,32.10251814263996,35.20734901460898,698.9056862429085,2017-12-03 08:37:15,Approx. w-center algo1
42 , b2:6c:ac:9f:fb:1f,iagree,1,-69.0,32.10465093,35.20984776,688.0,2017-12-03 08:50:01,Approx. w-center algo1
43 , c0:bd:d1:d5:8c:55,AndroidAP,6,-80.0,32.10312609,35.20874127,689.0,2017-12-03 08:57:58,Approx. w-center algo1
44 , f8:d1:11:77:77:c6,HelpDesk,4,-70.0,32.10300494292407,35.20863695926181,692.196417278604,2017-12-03 08:41:31,Approx. w-center algo1
45 , b2:6c:ac:a0:3d:eb,sinusafe,3,-72.0,32.10207407,35.20936037,689.9999999999999,2017-12-03 08:58:13,Approx. w-center algo1
46 , ec:8c:a2:26:d3:68,Ariel_University,11,-58.0,32.10411028,35.20906784,690.0,2017-12-03 08:45:30,Approx. w-center algo1
47 , 30:e1:71:0f:b2:6a,DIRECT-69-HP DeskJet 3630 series,6,-93.0,32.10497523,35.21118447,698.0,2017-12-03 08:49:32,Approx. w-center algo1
48 , 1c:b9:c4:16:cd:18,IT-MNG,1,-75.0,32.10558929316102,35.211990487672665,691.0898029756444,2017-12-03 08:39:31,Approx. w-center algo1
